,power,potential,cost,state_of_charge,cycle_count
2021-01-05 02:15:00+00:00,-0.066666667,-0.133333333,-0.021085916,0.704254386,0.003958333
2021-01-05 02:30:00+00:00,-0.066666667,-0.133333333,-0.021085916,0.712171053,0.003958333
2021-01-05 02:45:00+00:00,-0.133333333,-0.266666667,-0.037049816,0.728004386,0.007916667
2021-01-05 03:00:00+00:00,-0.133333333,-0.266666667,-0.027869774,0.743837719,0.007916667
2021-01-05 03:15:00+00:00,-0.8,-1.6,-0.118666024,0.838837719,0.0475
2021-01-05 03:30:00+00:00,0.0,0.0,0.0,0.838837719,0.0
2021-01-05 03:45:00+00:00,0.0,0.0,0.0,0.838837719,0.0
2021-01-05 04:00:00+00:00,0.0,0.0,0.0,0.838837719,0.0
2021-01-05 04:15:00+00:00,-0.515050785,-1.03010157,0.067370023,0.9,0.03058114
2021-01-05 04:30:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-01-05 04:45:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-01-05 05:00:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-01-05 05:15:00+00:00,0.066666667,0.133333333,0.041928889,0.89122807,0.004385965
2021-01-05 05:30:00+00:00,0.333333333,0.666666667,0.226730274,0.847368421,0.021929825
2021-01-05 05:45:00+00:00,-0.4,-0.8,0.167726722,0.892302632,0.048782895
2021-01-05 06:00:00+00:00,0.0,0.0,0.0,0.892302632,0.0
2021-01-05 06:15:00+00:00,0.0,0.0,0.112753537,0.890592105,0.016688596
2021-01-05 06:30:00+00:00,0.133333333,0.266666667,0.088464106,0.873048246,0.00877193
2021-01-05 06:45:00+00:00,1.0,2.0,0.705162727,0.741469298,0.065789474
2021-01-05 07:00:00+00:00,-0.6,-1.2,-0.066930232,0.811864035,0.043969298
2021-01-05 07:15:00+00:00,0.133333333,0.266666667,0.0941,0.794320175,0.00877193
2021-01-05 07:30:00+00:00,1.0,2.0,0.738570797,0.662741228,0.065789474
2021-01-05 07:45:00+00:00,1.0,2.0,0.802352012,0.531162281,0.065789474
2021-01-05 08:00:00+00:00,0.666666667,1.333333333,0.587781087,0.442587719,0.052203947
2021-01-05 08:15:00+00:00,1.0,2.0,0.96588451,0.311008772,0.065789474
2021-01-05 08:30:00+00:00,1.0,2.0,1.246213248,0.179429825,0.065789474
2021-01-05 08:45:00+00:00,0.603666667,1.207333333,1.238537184,0.1,0.039714912
2021-01-05 09:00:00+00:00,-0.333333333,-0.666666667,-0.401477974,0.139583333,0.019791667
2021-01-05 09:15:00+00:00,0.234166667,0.468333333,0.515254862,0.107916667,0.02375
2021-01-05 09:30:00+00:00,-0.273166667,-0.546333333,-0.267808999,0.139583333,0.02375
2021-01-05 09:45:00+00:00,0.066666667,0.133333333,0.211843685,0.12995614,0.012730263
2021-01-05 10:00:00+00:00,-0.466666667,-0.933333333,-0.386547209,0.185372807,0.027708333
2021-01-05 10:15:00+00:00,-0.8,-1.6,-0.57770965,0.280372807,0.0475
2021-01-05 10:30:00+00:00,0.133333333,0.266666667,0.147609402,0.262828947,0.00877193
2021-01-05 10:45:00+00:00,-0.866666667,-1.733333333,-0.59377086,0.365745614,0.051458333
2021-01-05 11:00:00+00:00,0.866666667,1.733333333,0.913592328,0.251710526,0.057017544
2021-01-05 11:15:00+00:00,0.133333333,0.266666667,0.16241205,0.234166667,0.00877193
2021-01-05 11:30:00+00:00,-0.466666667,-0.933333333,-0.329566667,0.289583333,0.027708333
2021-01-05 11:45:00+00:00,-1.0,-2.0,-0.659218705,0.408333333,0.059375
2021-01-05 12:00:00+00:00,0.0,0.0,0.0,0.408333333,0.0
2021-01-05 12:15:00+00:00,0.266666667,0.533333333,0.252241626,0.373245614,0.01754386
2021-01-05 12:30:00+00:00,0.333333333,0.666666667,0.332192104,0.329385965,0.021929825
2021-01-05 12:45:00+00:00,0.0,0.0,0.0,0.329385965,0.0
2021-01-05 13:00:00+00:00,-0.666666667,-1.333333333,-0.406814511,0.407697368,0.047927632
2021-01-05 13:15:00+00:00,-0.266666667,-0.533333333,-0.159090111,0.439364035,0.015833333
2021-01-05 13:30:00+00:00,-0.466666667,-0.933333333,-0.267866102,0.494780702,0.027708333
2021-01-05 13:45:00+00:00,0.133333333,0.266666667,0.113991459,0.477236842,0.00877193
2021-01-05 14:00:00+00:00,-0.666666667,-1.333333333,-0.369104199,0.556403509,0.039583333
2021-01-05 14:15:00+00:00,-0.266666667,-0.533333333,-0.137422454,0.588070175,0.015833333
2021-01-05 14:30:00+00:00,0.0,0.0,0.0,0.588070175,0.0
2021-01-05 14:45:00+00:00,0.0,0.0,0.060596023,0.585504386,0.025032895
2021-01-05 15:00:00+00:00,-0.4,-0.8,-0.191778572,0.633004386,0.02375
2021-01-05 15:15:00+00:00,0.0,0.0,0.0,0.633004386,0.0
2021-01-05 15:30:00+00:00,-0.2,-0.4,-0.081797464,0.656754386,0.011875
2021-01-05 15:45:00+00:00,0.8,1.6,0.639586056,0.551491228,0.052631579
2021-01-05 16:00:00+00:00,-0.8,-1.6,-0.371665926,0.645635965,0.055844298
2021-01-05 16:15:00+00:00,0.266666667,0.533333333,0.26428436,0.608837719,0.034232456
2021-01-05 16:30:00+00:00,-0.333333333,-0.666666667,-0.130611005,0.647565789,0.028135965
2021-01-05 16:45:00+00:00,-0.666666667,-1.333333333,-0.221088469,0.726732456,0.039583333
2021-01-05 17:00:00+00:00,0.0,0.0,0.061949442,0.72502193,0.016688596
2021-01-05 17:15:00+00:00,0.0,0.0,0.0,0.72502193,0.0
2021-01-05 17:30:00+00:00,-0.666666667,-1.333333333,-0.12707647,0.804188596,0.039583333
2021-01-05 17:45:00+00:00,-0.066666667,-0.133333333,-0.008681176,0.812105263,0.003958333
2021-01-05 18:00:00+00:00,0.2,0.4,0.141466667,0.785789474,0.013157895
2021-01-05 18:15:00+00:00,-0.2,-0.4,-0.031131299,0.809539474,0.011875
2021-01-05 18:30:00+00:00,-0.333333333,-0.666666667,0.234159516,0.844846491,0.061513158
2021-01-05 18:45:00+00:00,-0.4,-0.8,0.039486633,0.892346491,0.02375
2021-01-05 19:00:00+00:00,0.533333333,1.066666667,0.366286079,0.822171053,0.035087719
2021-01-05 19:15:00+00:00,0.866666667,1.733333333,0.623909797,0.708135965,0.057017544
2021-01-05 19:30:00+00:00,0.066666667,0.133333333,0.050135426,0.699364035,0.004385965
2021-01-05 19:45:00+00:00,-0.266666667,-0.533333333,-0.074802399,0.731030702,0.015833333
2021-01-05 20:00:00+00:00,0.4,0.8,0.301594157,0.678399123,0.026315789
2021-01-05 20:15:00+00:00,0.266666667,0.533333333,0.206653743,0.643311404,0.01754386
2021-01-05 20:30:00+00:00,0.0,0.0,0.0,0.643311404,0.0
2021-01-05 20:45:00+00:00,0.0,0.0,0.0,0.643311404,0.0
2021-01-05 21:00:00+00:00,0.933333333,1.866666667,0.754989578,0.520504386,0.061403509
2021-01-05 21:15:00+00:00,0.933333333,1.866666667,0.822949182,0.397697368,0.061403509
2021-01-05 21:30:00+00:00,-0.8,-1.6,-0.449365693,0.491842105,0.055844298
2021-01-05 21:45:00+00:00,-0.866666667,-1.733333333,-0.463504431,0.594758772,0.051458333
2021-01-05 22:00:00+00:00,0.333333333,0.666666667,0.291622037,0.55004386,0.030274123
2021-01-05 22:15:00+00:00,-0.066666667,-0.133333333,0.039827761,0.554539474,0.037335526
2021-01-05 22:30:00+00:00,-1.0,-2.0,-0.459707683,0.673289474,0.059375
2021-01-05 22:45:00+00:00,-1.0,-2.0,-0.252512063,0.792039474,0.059375
2021-01-05 23:00:00+00:00,-0.2,-0.4,0.059957592,0.814078947,0.028563596
2021-01-05 23:15:00+00:00,-0.2,-0.4,-0.004914245,0.837828947,0.011875
2021-01-05 23:30:00+00:00,0.0,0.0,0.0,0.837828947,0.0
2021-01-05 23:45:00+00:00,-0.333333333,-0.666666667,0.053322111,0.877412281,0.019791667
2021-01-06 00:00:00+00:00,0.733333333,1.466666667,0.507636791,0.780921053,0.048245614
2021-01-06 00:15:00+00:00,0.0,0.0,0.0,0.780921053,0.0
2021-01-06 00:30:00+00:00,0.0,0.0,0.0,0.780921053,0.0
2021-01-06 00:45:00+00:00,-0.066666667,-0.133333333,-0.007710075,0.788837719,0.003958333
2021-01-06 01:00:00+00:00,1.0,2.0,0.747770987,0.657258772,0.065789474
2021-01-06 01:15:00+00:00,0.066666667,0.133333333,0.052402233,0.648486842,0.004385965
2021-01-06 01:30:00+00:00,0.0,0.0,0.0,0.648486842,0.0
2021-01-06 01:45:00+00:00,0.133333333,0.266666667,0.106222707,0.630942982,0.00877193
2021-01-06 02:00:00+00:00,-0.333333333,-0.666666667,-0.118418822,0.670526316,0.019791667
2021-01-06 02:15:00+00:00,0.0,0.0,0.0,0.670526316,0.0
2021-01-06 02:30:00+00:00,0.0,0.0,0.0,0.670526316,0.0
2021-01-06 02:45:00+00:00,0.0,0.0,0.0,0.670526316,0.0
2021-01-06 03:00:00+00:00,0.933333333,1.866666667,0.751428414,0.547719298,0.061403509
2021-01-06 03:15:00+00:00,0.933333333,1.866666667,0.793283747,0.424912281,0.061403509
2021-01-06 03:30:00+00:00,0.4,0.8,0.367050556,0.372280702,0.026315789
2021-01-06 03:45:00+00:00,0.4,0.8,0.39847452,0.319649123,0.026315789
2021-01-06 04:00:00+00:00,-1.0,-2.0,-0.624093274,0.438399123,0.059375
2021-01-06 04:15:00+00:00,-0.933333333,-1.866666667,-0.511790827,0.549232456,0.055416667
2021-01-06 04:30:00+00:00,-1.0,-2.0,-0.421513245,0.667982456,0.059375
2021-01-06 04:45:00+00:00,-0.666666667,-1.333333333,-0.116998886,0.745438596,0.05627193
2021-01-06 05:00:00+00:00,-0.933333333,-1.866666667,-0.072161195,0.85627193,0.055416667
2021-01-06 05:15:00+00:00,-0.36823638,-0.736472761,0.126968585,0.9,0.021864035
2021-01-06 05:30:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-01-06 05:45:00+00:00,0.666666667,1.333333333,0.448113733,0.812280702,0.043859649
2021-01-06 06:00:00+00:00,-0.533333333,-1.066666667,0.046786426,0.875614035,0.031666667
2021-01-06 06:15:00+00:00,0.6,1.2,0.41292568,0.796666667,0.039473684
2021-01-06 06:30:00+00:00,1.0,2.0,0.742966437,0.665087719,0.065789474
2021-01-06 06:45:00+00:00,0.2,0.4,0.264538263,0.635350877,0.046535088
2021-01-06 07:00:00+00:00,0.0,0.0,0.029077657,0.634495614,0.008344298
2021-01-06 07:15:00+00:00,1.0,2.0,0.816528324,0.502916667,0.065789474
2021-01-06 07:30:00+00:00,1.0,2.0,0.885133931,0.371337719,0.065789474
2021-01-06 07:45:00+00:00,1.0,2.0,1.098986186,0.239758772,0.065789474
2021-01-06 08:00:00+00:00,-0.466666667,-0.933333333,-0.195324677,0.292609649,0.052741228
2021-01-06 08:15:00+00:00,-1.0,-2.0,-0.648023723,0.411359649,0.059375
2021-01-06 08:30:00+00:00,-0.6,-1.2,-0.34568424,0.482609649,0.035625
2021-01-06 08:45:00+00:00,-0.133333333,-0.266666667,-0.074933097,0.498442982,0.007916667
2021-01-06 09:00:00+00:00,0.733333333,1.466666667,0.640706713,0.401951754,0.048245614
2021-01-06 09:15:00+00:00,-0.933333333,-1.866666667,-0.531595051,0.512785088,0.055416667
2021-01-06 09:30:00+00:00,-0.6,-1.2,-0.301732611,0.584035088,0.035625
2021-01-06 09:45:00+00:00,-0.266666667,-0.533333333,-0.116285376,0.615701754,0.015833333
2021-01-06 10:00:00+00:00,0.066666667,0.133333333,0.078575031,0.606074561,0.012730263
2021-01-06 10:15:00+00:00,0.0,0.0,0.0,0.606074561,0.0
2021-01-06 10:30:00+00:00,0.266666667,0.533333333,0.216392247,0.570986842,0.01754386
2021-01-06 10:45:00+00:00,1.0,2.0,0.839981806,0.439407895,0.065789474
2021-01-06 11:00:00+00:00,-0.066666667,-0.133333333,0.023619324,0.444758772,0.028991228
2021-01-06 11:15:00+00:00,-0.2,-0.4,-0.114611814,0.468508772,0.011875
2021-01-06 11:30:00+00:00,-0.266666667,-0.533333333,-0.150755319,0.500175439,0.015833333
2021-01-06 11:45:00+00:00,-0.266666667,-0.533333333,-0.140077778,0.531842105,0.015833333
2021-01-06 12:00:00+00:00,-0.933333333,-1.866666667,-0.42101956,0.642675439,0.055416667
2021-01-06 12:15:00+00:00,0.0,0.0,0.0,0.642675439,0.0
2021-01-06 12:30:00+00:00,0.0,0.0,0.0,0.642675439,0.0
2021-01-06 12:45:00+00:00,0.8,1.6,0.648774667,0.537412281,0.052631579
2021-01-06 13:00:00+00:00,0.866666667,1.733333333,0.739161162,0.423377193,0.057017544
2021-01-06 13:15:00+00:00,0.4,0.8,0.368130851,0.370745614,0.026315789
2021-01-06 13:30:00+00:00,0.266666667,0.533333333,0.264742177,0.335657895,0.01754386
2021-01-06 13:45:00+00:00,0.6,1.2,0.657093208,0.256710526,0.039473684
2021-01-06 14:00:00+00:00,0.0,0.0,0.071945202,0.255,0.016688596
2021-01-06 14:15:00+00:00,0.266666667,0.533333333,0.371501453,0.219912281,0.01754386
2021-01-06 14:30:00+00:00,0.533333333,1.066666667,0.959157185,0.149736842,0.035087719
2021-01-06 14:45:00+00:00,0.066666667,0.133333333,0.139106778,0.140964912,0.004385965
2021-01-06 15:00:00+00:00,-0.2,-0.4,-0.168810058,0.164714912,0.011875
2021-01-06 15:15:00+00:00,0.491833333,0.983666667,1.056193195,0.1,0.032357456
2021-01-06 15:30:00+00:00,0.0,0.0,0.0,0.1,0.0
2021-01-06 15:45:00+00:00,-0.266666667,-0.533333333,-0.118066688,0.129100877,0.040866228
2021-01-06 16:00:00+00:00,0.221166667,0.442333333,0.491543311,0.1,0.014550439
2021-01-06 16:15:00+00:00,-0.266666667,-0.533333333,-0.281107382,0.130811404,0.024177632
2021-01-06 16:30:00+00:00,0.234166667,0.468333333,0.522144574,0.1,0.015405702
2021-01-06 16:45:00+00:00,0.0,0.0,0.0,0.1,0.0
2021-01-06 17:00:00+00:00,-0.666666667,-1.333333333,-0.698697977,0.179166667,0.039583333
2021-01-06 17:15:00+00:00,-1.0,-2.0,-0.732773645,0.297916667,0.059375
2021-01-06 17:30:00+00:00,-1.0,-2.0,-0.645221672,0.416666667,0.059375
2021-01-06 17:45:00+00:00,-1.0,-2.0,-0.5567895,0.535416667,0.059375
2021-01-06 18:00:00+00:00,0.733333333,1.466666667,0.621065926,0.438925439,0.048245614
2021-01-06 18:15:00+00:00,-0.066666667,-0.133333333,-0.038285986,0.446842105,0.003958333
2021-01-06 18:30:00+00:00,0.133333333,0.266666667,0.117043416,0.429298246,0.00877193
2021-01-06 18:45:00+00:00,0.0,0.0,0.0,0.429298246,0.0
2021-01-06 19:00:00+00:00,0.2,0.4,0.18071055,0.402982456,0.013157895
2021-01-06 19:15:00+00:00,0.066666667,0.133333333,0.12307319,0.391644737,0.02941886
2021-01-06 19:30:00+00:00,-1.0,-2.0,-0.574961366,0.510394737,0.059375
2021-01-06 19:45:00+00:00,-0.866666667,-1.733333333,-0.421274295,0.613311404,0.051458333
2021-01-06 20:00:00+00:00,0.733333333,1.466666667,0.5993568,0.516820175,0.048245614
2021-01-06 20:15:00+00:00,0.6,1.2,0.574147695,0.435307018,0.064506579
2021-01-06 20:30:00+00:00,-0.066666667,-0.133333333,-0.038285986,0.443223684,0.003958333
2021-01-06 20:45:00+00:00,-0.333333333,-0.666666667,-0.190700703,0.482807018,0.019791667
2021-01-06 21:00:00+00:00,0.6,1.2,0.527033477,0.403859649,0.039473684
2021-01-06 21:15:00+00:00,0.733333333,1.466666667,0.714936961,0.307368421,0.048245614
2021-01-06 21:30:00+00:00,-0.866666667,-1.733333333,-0.55813533,0.410285088,0.051458333
2021-01-06 21:45:00+00:00,-0.133333333,-0.266666667,-0.07808644,0.426118421,0.007916667
2021-01-06 22:00:00+00:00,0.0,0.0,0.06246041,0.423552632,0.025032895
2021-01-06 22:15:00+00:00,0.133333333,0.266666667,0.121444137,0.406008772,0.00877193
2021-01-06 22:30:00+00:00,-0.866666667,-1.733333333,-0.494326644,0.508925439,0.051458333
2021-01-06 22:45:00+00:00,-0.533333333,-1.066666667,-0.272746403,0.572258772,0.031666667
2021-01-06 23:00:00+00:00,0.333333333,0.666666667,0.314525135,0.526688596,0.038618421
2021-01-06 23:15:00+00:00,-0.2,-0.4,-0.099854028,0.550438596,0.011875
2021-01-06 23:30:00+00:00,-0.2,-0.4,-0.095170268,0.574188596,0.011875
2021-01-06 23:45:00+00:00,-0.866666667,-1.733333333,-0.337609062,0.677105263,0.051458333
2021-01-07 00:00:00+00:00,0.066666667,0.133333333,0.051688889,0.668333333,0.004385965
2021-01-07 00:15:00+00:00,-0.6,-1.2,-0.161154131,0.739583333,0.035625
2021-01-07 00:30:00+00:00,-0.066666667,-0.133333333,-0.013266667,0.7475,0.003958333
2021-01-07 00:45:00+00:00,-0.133333333,-0.266666667,-0.024945604,0.763333333,0.007916667
2021-01-07 01:00:00+00:00,0.4,0.8,0.294162288,0.710701754,0.026315789
2021-01-07 01:15:00+00:00,0.133333333,0.266666667,0.101194376,0.693157895,0.00877193
2021-01-07 01:30:00+00:00,-0.4,-0.8,-0.097626085,0.740657895,0.02375
2021-01-07 01:45:00+00:00,0.333333333,0.666666667,0.280183879,0.695942982,0.030274123
2021-01-07 02:00:00+00:00,0.266666667,0.533333333,0.205796351,0.660855263,0.01754386
2021-01-07 02:15:00+00:00,0.066666667,0.133333333,0.0520483,0.652083333,0.004385965
2021-01-07 02:30:00+00:00,0.0,0.0,0.0,0.652083333,0.0
2021-01-07 02:45:00+00:00,0.2,0.4,0.15795758,0.625767544,0.013157895
2021-01-07 03:00:00+00:00,0.333333333,0.666666667,0.267804532,0.581907895,0.021929825
2021-01-07 03:15:00+00:00,0.333333333,0.666666667,0.272348361,0.538048246,0.021929825
2021-01-07 03:30:00+00:00,0.4,0.8,0.333681298,0.485416667,0.026315789
2021-01-07 03:45:00+00:00,0.533333333,1.066666667,0.465075217,0.415241228,0.035087719
2021-01-07 04:00:00+00:00,-0.733333333,-1.466666667,-0.411415753,0.502324561,0.043541667
2021-01-07 04:15:00+00:00,-0.466666667,-0.933333333,-0.236419428,0.557741228,0.027708333
2021-01-07 04:30:00+00:00,-0.133333333,-0.266666667,-0.062277385,0.573574561,0.007916667
2021-01-07 04:45:00+00:00,0.0,0.0,0.0,0.573574561,0.0
2021-01-07 05:00:00+00:00,-1.0,-2.0,-0.380321428,0.692324561,0.059375
2021-01-07 05:15:00+00:00,-0.266666667,-0.533333333,-0.069023127,0.723991228,0.015833333
2021-01-07 05:30:00+00:00,-1.0,-2.0,-0.115217847,0.842741228,0.059375
2021-01-07 05:45:00+00:00,-0.066666667,-0.133333333,0.144383706,0.848092105,0.028991228
2021-01-07 06:00:00+00:00,-0.437119114,-0.874238227,0.127974242,0.9,0.025953947
2021-01-07 06:15:00+00:00,0.0,0.0,0.0,0.9,0.0
2021-01-07 06:30:00+00:00,0.2,0.4,0.124945307,0.873684211,0.013157895
2021-01-07 06:45:00+00:00,0.266666667,0.533333333,0.177164209,0.838596491,0.01754386
2021-01-07 07:00:00+00:00,-0.517082179,-1.034164358,0.128857529,0.9,0.030701754
2021-01-07 07:15:00+00:00,0.533333333,1.066666667,0.348133066,0.829824561,0.035087719
2021-01-07 07:30:00+00:00,0.333333333,0.666666667,0.233865231,0.785964912,0.021929825
2021-01-07 07:45:00+00:00,0.6,1.2,0.438743887,0.707017544,0.039473684
2021-01-07 08:00:00+00:00,0.6,1.2,0.492601061,0.627214912,0.047817982
2021-01-07 08:15:00+00:00,-0.333333333,-0.666666667,-0.120690075,0.666798246,0.019791667
2021-01-07 08:30:00+00:00,0.0,0.0,0.0,0.666798246,0.0
2021-01-07 08:45:00+00:00,0.0,0.0,0.0,0.666798246,0.0
2021-01-07 09:00:00+00:00,-0.2,-0.4,-0.006851549,0.688837719,0.028563596
2021-01-07 09:15:00+00:00,-0.066666667,-0.133333333,-0.020047385,0.696754386,0.003958333
2021-01-07 09:30:00+00:00,-0.066666667,-0.133333333,-0.017339452,0.704671053,0.003958333
2021-01-07 09:45:00+00:00,-0.333333333,-0.666666667,-0.075875742,0.744254386,0.019791667
2021-01-07 10:00:00+00:00,1.0,2.0,0.769139073,0.612675439,0.065789474
2021-01-07 10:15:00+00:00,-0.066666667,-0.133333333,-0.027071621,0.620592105,0.003958333
2021-01-07 10:30:00+00:00,0.133333333,0.266666667,0.106893111,0.603048246,0.00877193
2021-01-07 10:45:00+00:00,0.933333333,1.866666667,0.768302064,0.480241228,0.061403509
2021-01-07 11:00:00+00:00,0.2,0.4,0.172182583,0.453925439,0.013157895
2021-01-07 11:15:00+00:00,-0.533333333,-1.066666667,-0.250964198,0.515548246,0.048355263
2021-01-07 11:30:00+00:00,-0.8,-1.6,-0.378031417,0.610548246,0.0475
2021-01-07 11:45:00+00:00,-0.2,-0.4,-0.077647477,0.634298246,0.011875
2021-01-07 12:00:00+00:00,-0.666666667,-1.333333333,-0.1866879,0.712609649,0.047927632
2021-01-07 12:15:00+00:00,0.266666667,0.533333333,0.26268255,0.675811404,0.034232456
2021-01-07 12:30:00+00:00,0.066666667,0.133333333,0.051688889,0.667039474,0.004385965
2021-01-07 12:45:00+00:00,0.133333333,0.266666667,0.103794064,0.649495614,0.00877193
2021-01-07 13:00:00+00:00,0.0,0.0,0.0,0.649495614,0.0
2021-01-07 13:15:00+00:00,0.066666667,0.133333333,0.052165652,0.640723684,0.004385965
2021-01-07 13:30:00+00:00,0.066666667,0.133333333,0.052680817,0.631951754,0.004385965
2021-01-07 13:45:00+00:00,0.2,0.4,0.160004222,0.605635965,0.013157895
2021-01-07 14:00:00+00:00,0.133333333,0.266666667,0.107499696,0.588092105,0.00877193
2021-01-07 14:15:00+00:00,-0.133333333,-0.266666667,-0.009013309,0.602214912,0.024605263
2021-01-07 14:30:00+00:00,-0.2,-0.4,-0.031600271,0.624254386,0.028563596
2021-01-07 14:45:00+00:00,0.2,0.4,0.160140995,0.597938596,0.013157895
2021-01-07 15:00:00+00:00,-0.066666667,-0.133333333,-0.003497214,0.605,0.012302632
2021-01-07 15:15:00+00:00,0.066666667,0.133333333,0.07871281,0.595372807,0.012730263
2021-01-07 15:30:00+00:00,0.2,0.4,0.161853406,0.569057018,0.013157895
2021-01-07 15:45:00+00:00,0.133333333,0.266666667,0.130586934,0.550657895,0.017116228
2021-01-07 16:00:00+00:00,-0.6,-1.2,-0.206024929,0.619342105,0.060657895
2021-01-07 16:15:00+00:00,0.066666667,0.133333333,0.078537556,0.609714912,0.012730263
2021-01-07 16:30:00+00:00,0.266666667,0.533333333,0.215498633,0.574627193,0.01754386
2021-01-07 16:45:00+00:00,0.0,0.0,0.065072398,0.572061404,0.025032895
2021-01-07 17:00:00+00:00,-0.466666667,-0.933333333,-0.13279401,0.624912281,0.052741228
2021-01-07 17:15:00+00:00,0.066666667,0.133333333,0.079424147,0.615285088,0.012730263
2021-01-07 17:30:00+00:00,-0.6,-1.2,-0.213752112,0.686535088,0.035625
2021-01-07 17:45:00+00:00,-0.466666667,-0.933333333,-0.116337179,0.741951754,0.027708333
2021-01-07 18:00:00+00:00,1.0,2.0,0.770150908,0.610372807,0.065789474
2021-01-07 18:15:00+00:00,0.0,0.0,0.0,0.610372807,0.0
2021-01-07 18:30:00+00:00,0.0,0.0,0.0,0.610372807,0.0
2021-01-07 18:45:00+00:00,-0.466666667,-0.933333333,-0.173885377,0.665789474,0.027708333
2021-01-07 19:00:00+00:00,-0.466666667,-0.933333333,-0.107944236,0.720350877,0.036052632
2021-01-07 19:15:00+00:00,-0.066666667,-0.133333333,-0.014969624,0.728267544,0.003958333
2021-01-07 19:30:00+00:00,-0.733333333,-1.466666667,-0.016776968,0.813640351,0.060230263
2021-01-07 19:45:00+00:00,0.0,0.0,0.0,0.813640351,0.0
2021-01-07 20:00:00+00:00,0.733333333,1.466666667,0.52883534,0.717149123,0.048245614
2021-01-07 20:15:00+00:00,0.733333333,1.466666667,0.567970351,0.620657895,0.048245614
2021-01-07 20:30:00+00:00,0.4,0.8,0.322692359,0.568026316,0.026315789
2021-01-07 20:45:00+00:00,0.533333333,1.066666667,0.439460912,0.497850877,0.035087719
2021-01-07 21:00:00+00:00,1.0,2.0,0.892265693,0.36627193,0.065789474
2021-01-07 21:15:00+00:00,-0.133333333,-0.266666667,-0.082755556,0.382105263,0.007916667
2021-01-07 21:30:00+00:00,0.133333333,0.266666667,0.129901018,0.364561404,0.00877193
2021-01-07 21:45:00+00:00,0.0,0.0,0.0,0.364561404,0.0
2021-01-07 22:00:00+00:00,-0.533333333,-1.066666667,-0.320275749,0.427894737,0.031666667
2021-01-07 22:15:00+00:00,0.466666667,0.933333333,0.432096762,0.366491228,0.030701754
2021-01-07 22:30:00+00:00,-1.0,-2.0,-0.583909139,0.485241228,0.059375
2021-01-07 22:45:00+00:00,-0.2,-0.4,-0.105004586,0.508991228,0.011875
2021-01-07 23:00:00+00:00,1.0,2.0,0.957577876,0.377412281,0.065789474
2021-01-07 23:15:00+00:00,0.2,0.4,0.214255079,0.351096491,0.013157895
2021-01-07 23:30:00+00:00,0.0,0.0,0.0,0.351096491,0.0
2021-01-07 23:45:00+00:00,-0.066666667,-0.133333333,-0.044415729,0.359013158,0.003958333
2021-01-08 00:00:00+00:00,0.0,0.0,0.028126838,0.358157895,0.008344298
2021-01-08 00:15:00+00:00,0.2,0.4,0.219441518,0.331842105,0.013157895
2021-01-08 00:30:00+00:00,-0.8,-1.6,-0.512419258,0.426842105,0.0475
2021-01-08 00:45:00+00:00,0.0,0.0,0.0,0.426842105,0.0
2021-01-08 01:00:00+00:00,0.4,0.8,0.406219103,0.374210526,0.026315789
2021-01-08 01:15:00+00:00,0.0,0.0,0.0,0.374210526,0.0
2021-01-08 01:30:00+00:00,0.0,0.0,0.0,0.374210526,0.0
2021-01-08 01:45:00+00:00,0.0,0.0,0.0,0.374210526,0.0
2021-01-08 02:00:00+00:00,0.0,0.0,0.0,0.374210526,0.0
2021-01-08 02:15:00+00:00,-0.066666667,-0.133333333,-0.042563366,0.382127193,0.003958333
2021-01-08 02:30:00+00:00,0.2,0.4,0.214255079,0.355811404,0.013157895
2021-01-08 02:45:00+00:00,-0.333333333,-0.666666667,-0.213203672,0.395394737,0.019791667
2021-01-08 03:00:00+00:00,0.466666667,0.933333333,0.497513651,0.333991228,0.030701754
2021-01-08 03:15:00+00:00,0.133333333,0.266666667,0.152744133,0.316447368,0.00877193
2021-01-08 03:30:00+00:00,0.0,0.0,0.0,0.316447368,0.0
2021-01-08 03:45:00+00:00,0.533333333,1.066666667,0.727020701,0.24627193,0.035087719
2021-01-08 04:00:00+00:00,-0.2,-0.4,-0.147508127,0.27002193,0.011875
2021-01-08 04:15:00+00:00,0.066666667,0.133333333,0.094131805,0.26125,0.004385965
2021-01-08 04:30:00+00:00,0.8,1.6,1.516776582,0.155986842,0.052631579
2021-01-08 04:45:00+00:00,0.2,0.4,0.60541429,0.129671053,0.013157895
2021-01-08 05:00:00+00:00,-0.933333333,-1.866666667,-0.791551665,0.240504386,0.055416667
2021-01-08 05:15:00+00:00,-0.266666667,-0.533333333,-0.196888691,0.272171053,0.015833333
2021-01-08 05:30:00+00:00,0.0,0.0,0.090657012,0.270460526,0.016688596
2021-01-08 05:45:00+00:00,0.533333333,1.066666667,0.884900396,0.200285088,0.035087719
2021-01-08 06:00:00+00:00,-1.0,-2.0,-0.740167776,0.319035088,0.059375
