,market_position,shortage_price,surplus_price
2021-10-06 00:00:00+00:00,-0.8,308.9,308.9
2021-10-06 00:15:00+00:00,0.0,-8.37,-8.37
2021-10-06 00:30:00+00:00,0.6,-18.24,-18.24
2021-10-06 00:45:00+00:00,0.133333333,114.5,114.5
2021-10-06 01:00:00+00:00,-0.6,244.95,244.95
2021-10-06 01:15:00+00:00,-0.266666667,175.53,175.53
2021-10-06 01:30:00+00:00,-0.133333333,178.53,178.53
2021-10-06 01:45:00+00:00,0.066666667,161.88,161.88
2021-10-06 02:00:00+00:00,-0.333333333,167.11,167.11
2021-10-06 02:15:00+00:00,0.333333333,89.0,89.0
2021-10-06 02:30:00+00:00,0.066666667,99.0,99.0
2021-10-06 02:45:00+00:00,0.0,167.08,167.08
2021-10-06 03:00:00+00:00,0.266666667,-10.84,-10.84
2021-10-06 03:15:00+00:00,0.6,-3.24,-3.24
2021-10-06 03:30:00+00:00,-0.4,167.19,167.19
2021-10-06 03:45:00+00:00,0.666666667,-28.09,-28.09
2021-10-06 04:00:00+00:00,0.0,131.0,131.0
2021-10-06 04:15:00+00:00,-0.266666667,131.0,131.0
2021-10-06 04:30:00+00:00,-0.666666667,260.73,260.73
2021-10-06 04:45:00+00:00,-0.8,215.77,-14.59
2021-10-06 05:00:00+00:00,0.466666667,-7.0,-7.0
2021-10-06 05:15:00+00:00,-0.2,165.92,165.92
2021-10-06 05:30:00+00:00,-0.533333333,266.84,266.84
2021-10-06 05:45:00+00:00,-0.266666667,242.16,242.16
2021-10-06 06:00:00+00:00,0.533333333,-3.15,-3.15
2021-10-06 06:15:00+00:00,-0.533333333,241.84,241.84
2021-10-06 06:30:00+00:00,-0.533333333,443.44,443.44
2021-10-06 06:45:00+00:00,-0.066666667,285.12,285.12
2021-10-06 07:00:00+00:00,0.0,429.43,429.43
2021-10-06 07:15:00+00:00,0.0,246.84,246.84
2021-10-06 07:30:00+00:00,0.0,251.84,251.84
2021-10-06 07:45:00+00:00,0.0,210.12,210.12
2021-10-06 08:00:00+00:00,0.0,408.37,408.37
2021-10-06 08:15:00+00:00,-0.066666667,241.74,241.74
2021-10-06 08:30:00+00:00,0.0,241.74,241.74
2021-10-06 08:45:00+00:00,0.0,165.87,165.87
2021-10-06 09:00:00+00:00,0.0,223.8,223.8
2021-10-06 09:15:00+00:00,0.066666667,125.0,125.0
2021-10-06 09:30:00+00:00,0.0,190.57,190.57
2021-10-06 09:45:00+00:00,0.066666667,190.57,190.57
2021-10-06 10:00:00+00:00,-0.066666667,276.13,276.13
2021-10-06 10:15:00+00:00,0.0,269.13,269.13
2021-10-06 10:30:00+00:00,0.0,190.57,190.57
2021-10-06 10:45:00+00:00,0.0,188.77,188.77
2021-10-06 11:00:00+00:00,0.066666667,247.36,247.36
2021-10-06 11:15:00+00:00,0.0,221.77,221.77
2021-10-06 11:30:00+00:00,-0.066666667,289.59,289.59
2021-10-06 11:45:00+00:00,-0.066666667,215.77,215.77
2021-10-06 12:00:00+00:00,0.066666667,183.91,183.91
2021-10-06 12:15:00+00:00,0.0,232.82,232.82
2021-10-06 12:30:00+00:00,0.0,210.44,210.44
2021-10-06 12:45:00+00:00,0.0,132.0,132.0
2021-10-06 13:00:00+00:00,-0.066666667,316.96,316.96
2021-10-06 13:15:00+00:00,-0.066666667,247.31,247.31
2021-10-06 13:30:00+00:00,0.0,179.24,179.24
2021-10-06 13:45:00+00:00,0.066666667,257.31,175.16
2021-10-06 14:00:00+00:00,0.0,253.87,253.87
2021-10-06 14:15:00+00:00,0.0,231.87,231.87
2021-10-06 14:30:00+00:00,0.0,211.77,211.77
2021-10-06 14:45:00+00:00,-0.133333333,213.42,213.42
2021-10-06 15:00:00+00:00,0.266666667,-3.15,-3.15
2021-10-06 15:15:00+00:00,-0.333333333,323.99,323.99
2021-10-06 15:30:00+00:00,-0.133333333,328.39,328.39
2021-10-06 15:45:00+00:00,-0.133333333,307.57,307.57
2021-10-06 16:00:00+00:00,0.066666667,242.2,242.2
2021-10-06 16:15:00+00:00,-0.266666667,448.56,448.56
2021-10-06 16:30:00+00:00,-0.133333333,448.57,448.57
2021-10-06 16:45:00+00:00,-0.2,448.57,448.57
2021-10-06 17:00:00+00:00,0.0,378.97,378.97
2021-10-06 17:15:00+00:00,0.0,485.79,485.79
2021-10-06 17:30:00+00:00,0.0,460.97,460.97
2021-10-06 17:45:00+00:00,0.0,293.97,293.97
2021-10-06 18:00:00+00:00,0.0,459.98,459.98
2021-10-06 18:15:00+00:00,0.0,312.03,312.03
2021-10-06 18:30:00+00:00,0.0,204.0,204.0
2021-10-06 18:45:00+00:00,0.0,204.0,204.0
2021-10-06 19:00:00+00:00,0.0,183.51,183.51
2021-10-06 19:15:00+00:00,0.0,201.0,201.0
2021-10-06 19:30:00+00:00,0.0,238.0,238.0
2021-10-06 19:45:00+00:00,0.0,332.76,332.76
2021-10-06 20:00:00+00:00,0.0,201.77,201.77
2021-10-06 20:15:00+00:00,0.066666667,200.92,200.92
2021-10-06 20:30:00+00:00,0.0,201.35,201.35
2021-10-06 20:45:00+00:00,0.066666667,201.35,201.35
2021-10-06 21:00:00+00:00,0.0,277.96,277.96
2021-10-06 21:15:00+00:00,0.066666667,200.96,200.96
2021-10-06 21:30:00+00:00,0.0,201.37,201.37
2021-10-06 21:45:00+00:00,0.0,201.77,201.77
2021-10-06 22:00:00+00:00,0.066666667,213.1,193.77
2021-10-06 22:15:00+00:00,0.0,218.13,218.13
2021-10-06 22:30:00+00:00,0.0,200.98,200.98
2021-10-06 22:45:00+00:00,0.066666667,200.98,200.98
2021-10-06 23:00:00+00:00,0.0,500.0,500.0
2021-10-06 23:15:00+00:00,0.066666667,196.77,196.77
2021-10-06 23:30:00+00:00,0.066666667,200.98,199.77
2021-10-06 23:45:00+00:00,0.0,200.18,200.18
2021-10-07 00:00:00+00:00,0.0,220.0,220.0
2021-10-07 00:15:00+00:00,0.066666667,215.34,215.34
2021-10-07 00:30:00+00:00,0.0,216.32,216.32
2021-10-07 00:45:00+00:00,0.0,200.98,200.98
2021-10-07 01:00:00+00:00,0.0,201.46,201.46
2021-10-07 01:15:00+00:00,0.0,201.46,201.46
2021-10-07 01:30:00+00:00,0.0,201.46,201.46
2021-10-07 01:45:00+00:00,0.0,201.46,201.46
2021-10-07 02:00:00+00:00,0.0,208.14,208.14
2021-10-07 02:15:00+00:00,0.0,205.16,205.16
2021-10-07 02:30:00+00:00,0.0,213.41,213.41
2021-10-07 02:45:00+00:00,0.0,211.88,211.88
2021-10-07 03:00:00+00:00,0.0,200.97,200.97
2021-10-07 03:15:00+00:00,0.0,200.97,200.97
2021-10-07 03:30:00+00:00,0.0,215.57,215.57
2021-10-07 03:45:00+00:00,0.0,210.03,210.03
2021-10-07 04:00:00+00:00,0.0,280.05,280.05
2021-10-07 04:15:00+00:00,0.0,287.59,287.59
2021-10-07 04:30:00+00:00,0.0,262.29,262.29
2021-10-07 04:45:00+00:00,-0.066666667,262.29,262.29
2021-10-07 05:00:00+00:00,0.133333333,320.58,209.82
2021-10-07 05:15:00+00:00,0.0,320.58,320.58
2021-10-07 05:30:00+00:00,0.0,336.09,336.09
2021-10-07 05:45:00+00:00,0.0,346.09,346.09
2021-10-07 06:00:00+00:00,-0.4,563.1,563.1
2021-10-07 06:15:00+00:00,0.0,318.08,206.82
2021-10-07 06:30:00+00:00,0.133333333,242.94,242.94
2021-10-07 06:45:00+00:00,0.0,242.94,242.94
2021-10-07 07:00:00+00:00,-0.066666667,522.55,522.55
2021-10-07 07:15:00+00:00,0.066666667,267.95,267.95
2021-10-07 07:30:00+00:00,0.0,224.48,224.48
2021-10-07 07:45:00+00:00,0.0,222.48,222.48
2021-10-07 08:00:00+00:00,0.0,248.01,248.01
2021-10-07 08:15:00+00:00,0.0,197.39,197.39
2021-10-07 08:30:00+00:00,0.0,197.42,197.42
2021-10-07 08:45:00+00:00,0.0,192.84,192.84
2021-10-07 09:00:00+00:00,0.0,324.17,324.17
2021-10-07 09:15:00+00:00,0.0,324.24,324.24
2021-10-07 09:30:00+00:00,0.0,364.92,364.92
2021-10-07 09:45:00+00:00,0.0,469.92,469.92
2021-10-07 10:00:00+00:00,-0.066666667,216.75,216.75
2021-10-07 10:15:00+00:00,0.0,266.41,266.41
2021-10-07 10:30:00+00:00,0.0,212.23,212.23
2021-10-07 10:45:00+00:00,0.0,171.81,171.81
2021-10-07 11:00:00+00:00,0.0,171.82,171.82
2021-10-07 11:15:00+00:00,0.0,168.82,168.82
2021-10-07 11:30:00+00:00,0.0,198.64,198.64
2021-10-07 11:45:00+00:00,0.0,201.14,201.14
2021-10-07 12:00:00+00:00,0.066666667,161.07,161.07
2021-10-07 12:15:00+00:00,0.0,166.84,166.84
2021-10-07 12:30:00+00:00,0.066666667,161.84,161.84
2021-10-07 12:45:00+00:00,0.0,186.84,186.84
2021-10-07 13:00:00+00:00,0.333333333,142.85,142.85
2021-10-07 13:15:00+00:00,0.0,203.82,203.82
2021-10-07 13:30:00+00:00,0.0,203.82,203.82
2021-10-07 13:45:00+00:00,0.0,161.85,161.85
2021-10-07 14:00:00+00:00,0.133333333,156.85,156.85
2021-10-07 14:15:00+00:00,0.0,175.21,175.21
2021-10-07 14:30:00+00:00,0.0,210.34,210.34
2021-10-07 14:45:00+00:00,0.0,278.94,278.94
2021-10-07 15:00:00+00:00,0.0,201.37,191.82
2021-10-07 15:15:00+00:00,0.0,196.08,196.08
2021-10-07 15:30:00+00:00,0.0,235.27,235.27
2021-10-07 15:45:00+00:00,-0.4,515.0,515.0
2021-10-07 16:00:00+00:00,0.0,206.82,206.82
2021-10-07 16:15:00+00:00,0.0,273.79,273.79
2021-10-07 16:30:00+00:00,0.0,279.22,279.22
2021-10-07 16:45:00+00:00,0.0,353.52,353.52
2021-10-07 17:00:00+00:00,0.133333333,227.12,201.0
2021-10-07 17:15:00+00:00,-0.066666667,462.9,462.9
2021-10-07 17:30:00+00:00,0.0,283.42,283.42
2021-10-07 17:45:00+00:00,0.0,204.47,204.47
2021-10-07 18:00:00+00:00,-0.133333333,515.0,515.0
2021-10-07 18:15:00+00:00,0.0,221.69,221.69
2021-10-07 18:30:00+00:00,0.0,204.23,204.23
2021-10-07 18:45:00+00:00,0.0,217.11,217.11
2021-10-07 19:00:00+00:00,0.0,199.76,199.76
2021-10-07 19:15:00+00:00,-0.2,572.0,572.0
2021-10-07 19:30:00+00:00,0.0,500.0,167.42
2021-10-07 19:45:00+00:00,0.0,195.33,195.33
2021-10-07 20:00:00+00:00,0.0,195.33,195.33
2021-10-07 20:15:00+00:00,0.0,195.33,195.33
2021-10-07 20:30:00+00:00,0.0,180.72,180.72
2021-10-07 20:45:00+00:00,0.066666667,178.15,178.15
2021-10-07 21:00:00+00:00,0.0,230.7,230.7
2021-10-07 21:15:00+00:00,0.0,195.43,195.43
2021-10-07 21:30:00+00:00,0.0,191.86,191.86
2021-10-07 21:45:00+00:00,0.066666667,173.71,173.71
2021-10-07 22:00:00+00:00,0.0,396.74,396.74
2021-10-07 22:15:00+00:00,-0.066666667,173.5,173.5
2021-10-07 22:30:00+00:00,0.0,168.5,168.5
2021-10-07 22:45:00+00:00,0.266666667,167.6,167.6
2021-10-07 23:00:00+00:00,0.066666667,173.96,173.96
2021-10-07 23:15:00+00:00,0.0,190.02,190.02
2021-10-07 23:30:00+00:00,0.0,190.15,190.15
2021-10-07 23:45:00+00:00,0.0,189.22,189.22
2021-10-08 00:00:00+00:00,0.0,194.19,194.19
2021-10-08 00:15:00+00:00,0.0,190.15,190.15
2021-10-08 00:30:00+00:00,0.0,195.03,195.03
2021-10-08 00:45:00+00:00,0.0,184.21,184.21
2021-10-08 01:00:00+00:00,0.0,186.78,186.78
2021-10-08 01:15:00+00:00,0.0,192.75,192.75
2021-10-08 01:30:00+00:00,0.0,186.77,186.77
2021-10-08 01:45:00+00:00,0.0,191.72,191.72
2021-10-08 02:00:00+00:00,0.0,218.82,218.82
2021-10-08 02:15:00+00:00,0.0,194.79,194.79
2021-10-08 02:30:00+00:00,0.0,201.09,201.09
2021-10-08 02:45:00+00:00,0.0,199.22,199.22
2021-10-08 03:00:00+00:00,0.0,183.56,183.56
2021-10-08 03:15:00+00:00,0.0,183.56,183.56
2021-10-08 03:30:00+00:00,0.0,183.56,183.56
2021-10-08 03:45:00+00:00,0.0,192.76,192.76
2021-10-08 04:00:00+00:00,0.0,189.66,189.66
2021-10-08 04:15:00+00:00,0.0,188.66,188.66
2021-10-08 04:30:00+00:00,0.0,259.09,259.09
2021-10-08 04:45:00+00:00,-0.133333333,259.33,184.85
2021-10-08 05:00:00+00:00,0.133333333,213.68,180.36
2021-10-08 05:15:00+00:00,0.0,229.4,229.4
2021-10-08 05:30:00+00:00,0.0,272.4,272.4
2021-10-08 05:45:00+00:00,0.0,282.64,282.64
2021-10-08 06:00:00+00:00,0.066666667,450.0,450.0
2021-10-08 06:15:00+00:00,0.0,461.42,461.42
2021-10-08 06:30:00+00:00,0.0,311.42,311.42
2021-10-08 06:45:00+00:00,0.0,273.68,273.68
2021-10-08 07:00:00+00:00,0.0,220.0,220.0
2021-10-08 07:15:00+00:00,0.0,188.65,188.65
2021-10-08 07:30:00+00:00,0.0,193.13,193.13
2021-10-08 07:45:00+00:00,0.0,193.13,193.13
2021-10-08 08:00:00+00:00,-0.066666667,395.87,395.87
2021-10-08 08:15:00+00:00,0.0,233.24,233.24
2021-10-08 08:30:00+00:00,0.0,193.12,193.12
2021-10-08 08:45:00+00:00,0.0,193.12,193.12
2021-10-08 09:00:00+00:00,0.0,395.88,395.88
2021-10-08 09:15:00+00:00,0.0,200.92,200.92
2021-10-08 09:30:00+00:00,0.0,186.54,186.54
2021-10-08 09:45:00+00:00,0.0,182.1,182.1
2021-10-08 10:00:00+00:00,0.0,183.55,183.55
2021-10-08 10:15:00+00:00,0.0,163.05,163.05
2021-10-08 10:30:00+00:00,0.666666667,120.31,120.31
2021-10-08 10:45:00+00:00,0.133333333,146.05,146.05
2021-10-08 11:00:00+00:00,0.066666667,186.05,126.96
2021-10-08 11:15:00+00:00,0.0,190.23,170.09
2021-10-08 11:30:00+00:00,0.0,165.09,165.09
2021-10-08 11:45:00+00:00,0.0,171.89,171.89
2021-10-08 12:00:00+00:00,0.0,173.78,173.78
2021-10-08 12:15:00+00:00,0.0,173.77,173.77
2021-10-08 12:30:00+00:00,0.0,178.04,178.04
2021-10-08 12:45:00+00:00,0.0,178.04,178.04
2021-10-08 13:00:00+00:00,0.0,180.05,180.05
2021-10-08 13:15:00+00:00,0.0,185.04,185.04
2021-10-08 13:30:00+00:00,0.0,186.66,186.66
2021-10-08 13:45:00+00:00,0.0,196.32,196.32
2021-10-08 14:00:00+00:00,0.0,115.6,115.6
2021-10-08 14:15:00+00:00,0.0,168.05,168.05
2021-10-08 14:30:00+00:00,0.0,187.34,187.34
2021-10-08 14:45:00+00:00,0.0,186.05,186.05
2021-10-08 15:00:00+00:00,0.066666667,149.17,149.17
2021-10-08 15:15:00+00:00,0.0,189.94,189.94
2021-10-08 15:30:00+00:00,0.0,228.21,228.21
2021-10-08 15:45:00+00:00,-0.266666667,255.41,255.41
2021-10-08 16:00:00+00:00,0.0,248.56,248.56
2021-10-08 16:15:00+00:00,0.0,280.72,280.72
2021-10-08 16:30:00+00:00,-0.133333333,284.44,284.44
2021-10-08 16:45:00+00:00,0.0,238.62,238.62
2021-10-08 17:00:00+00:00,0.0,203.96,203.96
2021-10-08 17:15:00+00:00,0.0,309.72,309.72
2021-10-08 17:30:00+00:00,0.0,309.72,309.72
2021-10-08 17:45:00+00:00,0.066666667,163.85,163.85
2021-10-08 18:00:00+00:00,0.0,151.68,151.68
2021-10-08 18:15:00+00:00,0.0,195.67,195.67
2021-10-08 18:30:00+00:00,0.0,163.87,163.87
2021-10-08 18:45:00+00:00,0.0,174.05,174.05
2021-10-08 19:00:00+00:00,0.0,171.05,171.05
2021-10-08 19:15:00+00:00,0.066666667,176.05,176.05
2021-10-08 19:30:00+00:00,0.0,176.05,176.05
2021-10-08 19:45:00+00:00,0.0,171.05,171.05
2021-10-08 20:00:00+00:00,0.066666667,168.05,168.05
2021-10-08 20:15:00+00:00,0.133333333,174.05,174.05
2021-10-08 20:30:00+00:00,0.0,174.05,174.05
2021-10-08 20:45:00+00:00,0.133333333,169.26,169.26
2021-10-08 21:00:00+00:00,0.133333333,168.15,168.15
2021-10-08 21:15:00+00:00,0.0,163.94,163.94
2021-10-08 21:30:00+00:00,0.133333333,164.11,164.11
2021-10-08 21:45:00+00:00,0.2,15.0,15.0
2021-10-08 22:00:00+00:00,0.933333333,68.0,68.0
2021-10-08 22:15:00+00:00,0.133333333,171.05,171.05
2021-10-08 22:30:00+00:00,0.333333333,-36.41,-36.41
2021-10-08 22:45:00+00:00,1.0,-36.41,-36.41
2021-10-08 23:00:00+00:00,0.866666667,-48.28,-48.28
2021-10-08 23:15:00+00:00,-0.466666667,141.72,141.72
2021-10-08 23:30:00+00:00,0.8,-51.9,-51.9
2021-10-08 23:45:00+00:00,0.0,-51.9,-51.9
2021-10-09 00:00:00+00:00,0.4,-51.9,-51.9
2021-10-09 00:15:00+00:00,-0.4,170.78,170.78
2021-10-09 00:30:00+00:00,-0.8,160.6,160.6
2021-10-09 00:45:00+00:00,0.133333333,95.03,95.03
2021-10-09 01:00:00+00:00,0.2,86.77,86.77
2021-10-09 01:15:00+00:00,-0.266666667,163.6,163.6
2021-10-09 01:30:00+00:00,0.0,161.6,161.6
2021-10-09 01:45:00+00:00,-0.2,156.21,156.21
2021-10-09 02:00:00+00:00,0.0,155.0,155.0
2021-10-09 02:15:00+00:00,-0.133333333,167.75,167.75
2021-10-09 02:30:00+00:00,-0.066666667,167.76,167.76
2021-10-09 02:45:00+00:00,0.0,167.7,167.7
2021-10-09 03:00:00+00:00,-0.066666667,168.85,168.85
2021-10-09 03:15:00+00:00,0.0,168.88,168.88
2021-10-09 03:30:00+00:00,0.0,172.29,172.29
2021-10-09 03:45:00+00:00,0.0,172.29,172.29
2021-10-09 04:00:00+00:00,0.0,100.9,100.9
2021-10-09 04:15:00+00:00,0.0,157.6,157.6
2021-10-09 04:30:00+00:00,0.0,163.88,163.88
2021-10-09 04:45:00+00:00,0.0,163.88,163.88
2021-10-09 05:00:00+00:00,0.0,140.16,140.16
2021-10-09 05:15:00+00:00,0.0,160.6,160.6
2021-10-09 05:30:00+00:00,0.0,163.88,163.88
2021-10-09 05:45:00+00:00,0.0,162.16,162.16
2021-10-09 06:00:00+00:00,-0.133333333,155.16,155.16
2021-10-09 06:15:00+00:00,-0.133333333,167.16,167.16
2021-10-09 06:30:00+00:00,0.0,165.39,165.39
2021-10-09 06:45:00+00:00,-0.333333333,177.42,177.42
2021-10-09 07:00:00+00:00,-0.933333333,278.19,278.19
2021-10-09 07:15:00+00:00,-0.066666667,212.32,212.32
2021-10-09 07:30:00+00:00,-0.066666667,187.42,187.42
2021-10-09 07:45:00+00:00,0.0,147.16,147.16
2021-10-09 08:00:00+00:00,-0.333333333,338.14,338.14
2021-10-09 08:15:00+00:00,-0.133333333,198.19,198.19
2021-10-09 08:30:00+00:00,0.0,118.23,118.23
2021-10-09 08:45:00+00:00,0.933333333,-31.86,-31.86
2021-10-09 09:00:00+00:00,0.0,311.35,311.35
2021-10-09 09:15:00+00:00,-0.066666667,172.43,172.43
2021-10-09 09:30:00+00:00,0.733333333,-76.0,-76.0
2021-10-09 09:45:00+00:00,1.0,-76.0,-76.0
2021-10-09 10:00:00+00:00,0.2,130.0,130.0
2021-10-09 10:15:00+00:00,0.333333333,125.0,125.0
2021-10-09 10:30:00+00:00,0.866666667,64.7,64.7
2021-10-09 10:45:00+00:00,0.266666667,90.0,90.0
2021-10-09 11:00:00+00:00,0.466666667,-116.32,-116.32
2021-10-09 11:15:00+00:00,0.0,-116.32,-116.32
2021-10-09 11:30:00+00:00,0.068882733,-116.32,-116.32
2021-10-09 11:45:00+00:00,0.0,-116.32,-116.32
2021-10-09 12:00:00+00:00,0.0,-119.9,-119.9
2021-10-09 12:15:00+00:00,-0.2,122.39,122.39
2021-10-09 12:30:00+00:00,0.0,105.1,105.1
2021-10-09 12:45:00+00:00,-0.8,158.08,134.37
2021-10-09 13:00:00+00:00,0.0,129.69,129.69
2021-10-09 13:15:00+00:00,-0.266666667,135.61,135.61
2021-10-09 13:30:00+00:00,-0.333333333,172.9,172.9
2021-10-09 13:45:00+00:00,-0.533333333,174.16,174.16
2021-10-09 14:00:00+00:00,0.066666667,131.76,131.76
2021-10-09 14:15:00+00:00,0.0,135.6,135.6
2021-10-09 14:30:00+00:00,0.0,158.19,158.19
2021-10-09 14:45:00+00:00,-0.733333333,187.16,187.16
2021-10-09 15:00:00+00:00,-0.066666667,190.0,130.16
2021-10-09 15:15:00+00:00,0.0,134.78,134.78
2021-10-09 15:30:00+00:00,-0.066666667,180.0,180.0
2021-10-09 15:45:00+00:00,-0.333333333,180.23,180.23
2021-10-09 16:00:00+00:00,0.0,199.2,199.2
2021-10-09 16:15:00+00:00,-0.066666667,167.52,167.52
2021-10-09 16:30:00+00:00,-0.066666667,172.35,172.35
2021-10-09 16:45:00+00:00,-0.066666667,189.2,189.2
2021-10-09 17:00:00+00:00,0.0,140.16,140.16
2021-10-09 17:15:00+00:00,0.0,160.16,160.16
2021-10-09 17:30:00+00:00,0.0,155.16,155.16
2021-10-09 17:45:00+00:00,0.0,130.16,130.16
2021-10-09 18:00:00+00:00,0.0,246.57,152.16
2021-10-09 18:15:00+00:00,0.0,147.16,147.16
2021-10-09 18:30:00+00:00,0.0,101.0,101.0
2021-10-09 18:45:00+00:00,0.8,57.0,57.0
2021-10-09 19:00:00+00:00,0.0,124.82,124.82
2021-10-09 19:15:00+00:00,0.0,169.86,169.86
2021-10-09 19:30:00+00:00,0.0,107.0,107.0
2021-10-09 19:45:00+00:00,0.533333333,60.17,60.17
2021-10-09 20:00:00+00:00,-0.066666667,135.2,135.2
2021-10-09 20:15:00+00:00,-0.066666667,169.49,169.49
2021-10-09 20:30:00+00:00,0.0,160.16,160.16
2021-10-09 20:45:00+00:00,0.0,121.0,121.0
2021-10-09 21:00:00+00:00,0.0,135.19,135.19
2021-10-09 21:15:00+00:00,-0.066666667,170.48,170.48
2021-10-09 21:30:00+00:00,-0.066666667,160.16,160.16
2021-10-09 21:45:00+00:00,-0.066666667,179.48,147.16
2021-10-09 22:00:00+00:00,0.733333333,-51.9,-51.9
2021-10-09 22:15:00+00:00,0.0,180.8,180.8
2021-10-09 22:30:00+00:00,0.066666667,164.16,164.16
2021-10-09 22:45:00+00:00,0.066666667,123.2,123.2
2021-10-09 23:00:00+00:00,-0.6,325.76,144.66
2021-10-09 23:15:00+00:00,-0.066666667,175.32,175.32
2021-10-09 23:30:00+00:00,0.0,148.2,148.2
2021-10-09 23:45:00+00:00,0.0,126.29,126.29
2021-10-10 00:00:00+00:00,-0.533333333,317.32,317.32
2021-10-10 00:15:00+00:00,0.2,174.16,174.16
2021-10-10 00:30:00+00:00,0.0,134.0,134.0
2021-10-10 00:45:00+00:00,0.0,110.0,110.0
2021-10-10 01:00:00+00:00,0.2,170.16,170.16
2021-10-10 01:15:00+00:00,0.0,140.98,140.98
2021-10-10 01:30:00+00:00,0.0,164.16,164.16
2021-10-10 01:45:00+00:00,0.0,144.59,144.59
2021-10-10 02:00:00+00:00,0.0,144.52,144.52
2021-10-10 02:15:00+00:00,0.0,140.84,140.84
2021-10-10 02:30:00+00:00,0.0,140.84,140.84
2021-10-10 02:45:00+00:00,0.0,140.84,140.84
2021-10-10 03:00:00+00:00,0.0,144.52,144.52
2021-10-10 03:15:00+00:00,0.0,144.48,144.48
2021-10-10 03:30:00+00:00,0.133333333,144.48,144.48
2021-10-10 03:45:00+00:00,0.066666667,129.0,129.0
2021-10-10 04:00:00+00:00,0.0,148.6,148.6
2021-10-10 04:15:00+00:00,0.0,126.0,126.0
2021-10-10 04:30:00+00:00,0.133333333,138.72,138.72
2021-10-10 04:45:00+00:00,0.133333333,151.37,151.37
2021-10-10 05:00:00+00:00,0.0,146.1,146.1
2021-10-10 05:15:00+00:00,0.0,146.1,146.1
2021-10-10 05:30:00+00:00,0.0,157.1,157.1
2021-10-10 05:45:00+00:00,0.0,161.1,161.1
2021-10-10 06:00:00+00:00,0.0,126.0,126.0
2021-10-10 06:15:00+00:00,0.0,145.49,145.49
2021-10-10 06:30:00+00:00,0.0,151.1,151.1
2021-10-10 06:45:00+00:00,0.0,151.1,151.1
2021-10-10 07:00:00+00:00,0.0,132.19,132.19
2021-10-10 07:15:00+00:00,0.0,85.73,85.73
2021-10-10 07:30:00+00:00,0.466666667,69.75,69.75
2021-10-10 07:45:00+00:00,0.2,134.99,134.99
2021-10-10 08:00:00+00:00,0.0,154.42,154.42
2021-10-10 08:15:00+00:00,0.0,160.92,160.92
2021-10-10 08:30:00+00:00,0.0,127.0,127.0
2021-10-10 08:45:00+00:00,0.733333333,-7.26,-7.26
2021-10-10 09:00:00+00:00,-0.466666667,230.69,131.27
2021-10-10 09:15:00+00:00,-0.066666667,168.45,168.45
2021-10-10 09:30:00+00:00,0.066666667,-7.26,-7.26
2021-10-10 09:45:00+00:00,1.0,-7.25,-7.25
2021-10-10 10:00:00+00:00,0.2,0.87,0.87
2021-10-10 10:15:00+00:00,0.2,-7.26,-7.26
2021-10-10 10:30:00+00:00,0.066666667,-7.25,-7.25
2021-10-10 10:45:00+00:00,0.066666667,-7.26,-7.26
2021-10-10 11:00:00+00:00,0.0,166.1,166.1
2021-10-10 11:15:00+00:00,-0.866666667,173.1,173.1
2021-10-10 11:30:00+00:00,-0.133333333,152.82,152.82
2021-10-10 11:45:00+00:00,-0.133333333,152.82,152.82
2021-10-10 12:00:00+00:00,0.466666667,0.88,0.88
2021-10-10 12:15:00+00:00,-0.266666667,139.29,139.29
2021-10-10 12:30:00+00:00,0.0,114.06,114.06
2021-10-10 12:45:00+00:00,0.533333333,38.39,38.39
2021-10-10 13:00:00+00:00,0.266666667,88.0,88.0
2021-10-10 13:15:00+00:00,0.0,60.42,60.42
2021-10-10 13:30:00+00:00,0.0,56.2,56.2
2021-10-10 13:45:00+00:00,-0.666666667,155.4,155.4
2021-10-10 14:00:00+00:00,0.733333333,-27.25,-27.25
2021-10-10 14:15:00+00:00,-0.133333333,179.53,179.53
2021-10-10 14:30:00+00:00,-1.0,191.53,191.53
2021-10-10 14:45:00+00:00,-1.0,312.78,312.78
2021-10-10 15:00:00+00:00,-0.066666667,198.29,198.29
2021-10-10 15:15:00+00:00,-0.066666667,201.36,201.36
2021-10-10 15:30:00+00:00,-0.666666667,227.46,227.46
2021-10-10 15:45:00+00:00,-0.266666667,276.59,276.59
2021-10-10 16:00:00+00:00,-0.133333333,320.79,320.79
2021-10-10 16:15:00+00:00,0.0,162.79,162.79
2021-10-10 16:30:00+00:00,0.0,151.1,151.1
2021-10-10 16:45:00+00:00,0.0,159.1,159.1
2021-10-10 17:00:00+00:00,0.0,172.37,172.37
2021-10-10 17:15:00+00:00,0.0,172.37,172.37
2021-10-10 17:30:00+00:00,0.0,157.1,157.1
2021-10-10 17:45:00+00:00,0.2,108.43,108.43
2021-10-10 18:00:00+00:00,0.133333333,173.65,173.65
2021-10-10 18:15:00+00:00,-0.066666667,169.86,159.1
2021-10-10 18:30:00+00:00,0.2,51.98,51.98
2021-10-10 18:45:00+00:00,0.933333333,29.01,29.01
2021-10-10 19:00:00+00:00,0.0,154.1,154.1
2021-10-10 19:15:00+00:00,0.066666667,165.94,165.94
2021-10-10 19:30:00+00:00,0.0,165.93,165.93
2021-10-10 19:45:00+00:00,0.333333333,-5.0,-5.0
2021-10-10 20:00:00+00:00,-0.133333333,165.93,165.93
