,potential,cost,measured_power
2021-01-06 07:00:00+00:00,0.0,-0.013577778,0.0
2021-01-06 07:15:00+00:00,1.0,-2.438711111,-1.0
2021-01-06 07:30:00+00:00,1.0,2.368966667,-1.0
2021-01-06 07:45:00+00:00,1.0,-1.781833333,-1.0
2021-01-06 08:00:00+00:00,-0.466666667,0.5593,0.466666667
2021-01-06 08:15:00+00:00,-1.0,0.7833,1.0
2021-01-06 08:30:00+00:00,-0.6,0.390677778,0.6
2021-01-06 08:45:00+00:00,-0.133333333,0.078766667,0.133333333
2021-01-06 09:00:00+00:00,0.733333333,-0.662677778,-0.733333333
2021-01-06 09:15:00+00:00,-0.933333333,0.557377778,0.933333333
2021-01-06 09:30:00+00:00,-0.6,0.313388889,0.6
2021-01-06 09:45:00+00:00,-0.266666667,0.135666667,0.266666667
2021-01-06 10:00:00+00:00,0.066666667,0.1411,-0.066666667
2021-01-06 10:15:00+00:00,0.0,0.0,0.0
2021-01-06 10:30:00+00:00,0.266666667,-0.176122222,-0.266666667
2021-01-06 10:45:00+00:00,1.0,-0.943388889,-1.0
2021-01-06 11:00:00+00:00,-0.066666667,0.145777778,0.066666667
2021-01-06 11:15:00+00:00,-0.2,0.111922222,0.2
2021-01-06 11:30:00+00:00,-0.266666667,0.154322222,0.266666667
2021-01-06 11:45:00+00:00,-0.266666667,0.143333333,0.266666667
2021-01-06 12:00:00+00:00,-0.933333333,0.564233333,0.933333333
2021-01-06 12:15:00+00:00,0.0,0.0,0.0
2021-01-06 12:30:00+00:00,0.0,0.0,0.0
2021-01-06 12:45:00+00:00,0.8,-0.741877778,-0.8
2021-01-06 13:00:00+00:00,0.866666667,-1.182711111,-0.866666667
2021-01-06 13:15:00+00:00,0.4,-0.567888889,-0.4
2021-01-06 13:30:00+00:00,0.266666667,-0.314411111,-0.266666667
2021-01-06 13:45:00+00:00,0.6,-1.094233333,-0.6
2021-01-06 14:00:00+00:00,0.0,-0.080988889,0.0
2021-01-06 14:15:00+00:00,0.266666667,-0.431522222,-0.266666667
2021-01-06 14:30:00+00:00,0.533333333,-1.159611111,-0.533333333
2021-01-06 14:45:00+00:00,0.066666667,-0.137588889,-0.066666667
2021-01-06 15:00:00+00:00,-0.2,0.502311111,0.2
2021-01-06 15:15:00+00:00,0.491833333,-1.155758167,-0.491833333
2021-01-06 15:30:00+00:00,0.0,0.0,0.0
2021-01-06 15:45:00+00:00,-0.266666667,2.192533333,0.266666667
2021-01-06 16:00:00+00:00,0.221166667,5.247156806,-0.221166667
2021-01-06 16:15:00+00:00,-0.266666667,0.264411111,0.266666667
2021-01-06 16:30:00+00:00,0.234166667,-0.460270694,-0.234166667
2021-01-06 16:45:00+00:00,0.0,0.0,0.0
2021-01-06 17:00:00+00:00,-0.666666667,1.708044444,0.666666667
2021-01-06 17:15:00+00:00,-1.0,0.886344444,1.0
2021-01-06 17:30:00+00:00,-1.0,0.917233333,1.0
2021-01-06 17:45:00+00:00,-1.0,0.383144444,1.0
2021-01-06 18:00:00+00:00,0.733333333,3.4462,-0.733333333
2021-01-06 18:15:00+00:00,-0.066666667,0.0502,0.066666667
2021-01-06 18:30:00+00:00,0.133333333,-0.128966667,-0.133333333
2021-01-06 18:45:00+00:00,0.0,0.0,0.0
2021-01-06 19:00:00+00:00,0.2,1.505044444,-0.2
2021-01-06 19:15:00+00:00,0.066666667,-0.069266667,-0.066666667
2021-01-06 19:30:00+00:00,-1.0,0.625033333,1.0
2021-01-06 19:45:00+00:00,-0.866666667,0.330055556,0.866666667
2021-01-06 20:00:00+00:00,0.733333333,4.4083,-0.733333333
2021-01-06 20:15:00+00:00,0.6,-0.792877778,-0.6
2021-01-06 20:30:00+00:00,-0.066666667,0.057811111,0.066666667
2021-01-06 20:45:00+00:00,-0.333333333,0.173055556,0.333333333
2021-01-06 21:00:00+00:00,0.6,2.821377778,-0.6
2021-01-06 21:15:00+00:00,0.733333333,-0.6962,-0.733333333
2021-01-06 21:30:00+00:00,-0.866666667,0.556444444,0.866666667
2021-01-06 21:45:00+00:00,-0.133333333,0.147,0.133333333
2021-01-06 22:00:00+00:00,0.0,0.1563,0.0
2021-01-06 22:15:00+00:00,0.133333333,-0.125011111,-0.133333333
2021-01-06 22:30:00+00:00,-0.866666667,0.372688889,0.866666667
2021-01-06 22:45:00+00:00,-0.533333333,0.267466667,0.533333333
2021-01-06 23:00:00+00:00,0.333333333,1.651488889,-0.333333333
2021-01-06 23:15:00+00:00,-0.2,0.160866667,0.2
2021-01-06 23:30:00+00:00,-0.2,0.1015,0.2
2021-01-06 23:45:00+00:00,-0.866666667,0.400588889,0.866666667
2021-01-07 00:00:00+00:00,0.066666667,-0.033366667,-0.066666667
2021-01-07 00:15:00+00:00,-0.6,0.007677778,0.6
2021-01-07 00:30:00+00:00,-0.066666667,0.019388889,0.066666667
2021-01-07 00:45:00+00:00,-0.133333333,0.0526,0.133333333
2021-01-07 01:00:00+00:00,0.4,0.028522222,-0.4
2021-01-07 01:15:00+00:00,0.133333333,-0.091811111,-0.133333333
2021-01-07 01:30:00+00:00,-0.4,0.1548,0.4
2021-01-07 01:45:00+00:00,0.333333333,0.469977778,-0.333333333
2021-01-07 02:00:00+00:00,0.266666667,0.0461,-0.266666667
2021-01-07 02:15:00+00:00,0.066666667,-0.026222222,-0.066666667
2021-01-07 02:30:00+00:00,0.0,0.0,0.0
2021-01-07 02:45:00+00:00,0.2,-0.153,-0.2
2021-01-07 03:00:00+00:00,0.333333333,-0.200444444,-0.333333333
2021-01-07 03:15:00+00:00,0.333333333,-0.278166667,-0.333333333
2021-01-07 03:30:00+00:00,0.4,-0.335122222,-0.4
2021-01-07 03:45:00+00:00,0.533333333,-0.483833333,-0.533333333
2021-01-07 04:00:00+00:00,-0.733333333,0.480488889,0.733333333
2021-01-07 04:15:00+00:00,-0.466666667,0.250244444,0.466666667
2021-01-07 04:30:00+00:00,-0.133333333,0.080466667,0.133333333
2021-01-07 04:45:00+00:00,0.0,0.0,0.0
2021-01-07 05:00:00+00:00,-1.0,-0.070666667,1.0
2021-01-07 05:15:00+00:00,-0.266666667,0.035611111,0.266666667
2021-01-07 05:30:00+00:00,-1.0,0.511555556,1.0
2021-01-07 05:45:00+00:00,-0.066666667,-0.042955556,0.066666667
2021-01-07 06:00:00+00:00,-0.437119114,0.680350846,0.437119114
2021-01-07 06:15:00+00:00,0.0,0.0,0.0
2021-01-07 06:30:00+00:00,0.2,-0.082111111,-0.2
2021-01-07 06:45:00+00:00,0.266666667,-0.2087,-0.266666667
2021-01-07 07:00:00+00:00,-0.517082179,0.564430748,0.517082179
2021-01-07 07:15:00+00:00,0.533333333,-0.163877778,-0.533333333
2021-01-07 07:30:00+00:00,0.333333333,-0.082266667,-0.333333333
2021-01-07 07:45:00+00:00,0.6,0.1958,-0.6
2021-01-07 08:00:00+00:00,0.6,0.382744444,-0.6
2021-01-07 08:15:00+00:00,-0.333333333,0.319088889,0.333333333
2021-01-07 08:30:00+00:00,0.0,0.0,0.0
2021-01-07 08:45:00+00:00,0.0,0.0,0.0
2021-01-07 09:00:00+00:00,-0.2,0.131955556,0.2
2021-01-07 09:15:00+00:00,-0.066666667,0.020266667,0.066666667
2021-01-07 09:30:00+00:00,-0.066666667,0.021144444,0.066666667
2021-01-07 09:45:00+00:00,-0.333333333,0.147255556,0.333333333
2021-01-07 10:00:00+00:00,1.0,0.738988889,-1.0
2021-01-07 10:15:00+00:00,-0.066666667,0.038888889,0.066666667
2021-01-07 10:30:00+00:00,0.133333333,-0.111811111,-0.133333333
2021-01-07 10:45:00+00:00,0.933333333,-0.851377778,-0.933333333
2021-01-07 11:00:00+00:00,0.2,-0.043177778,-0.2
2021-01-07 11:15:00+00:00,-0.533333333,0.240288889,0.533333333
2021-01-07 11:30:00+00:00,-0.8,0.287766667,0.8
2021-01-07 11:45:00+00:00,-0.2,0.080944444,0.2
2021-01-07 12:00:00+00:00,-0.666666667,1.102277778,0.666666667
2021-01-07 12:15:00+00:00,0.266666667,2.364133333,-0.266666667
2021-01-07 12:30:00+00:00,0.066666667,-0.036944444,-0.066666667
2021-01-07 12:45:00+00:00,0.133333333,-0.093677778,-0.133333333
2021-01-07 13:00:00+00:00,0.0,0.0,0.0
2021-01-07 13:15:00+00:00,0.066666667,-0.029588889,-0.066666667
2021-01-07 13:30:00+00:00,0.066666667,-0.034966667,-0.066666667
2021-01-07 13:45:00+00:00,0.2,-0.069622222,-0.2
2021-01-07 14:00:00+00:00,0.133333333,-0.068211111,-0.133333333
2021-01-07 14:15:00+00:00,-0.133333333,0.160511111,0.133333333
2021-01-07 14:30:00+00:00,-0.2,0.024411111,0.2
2021-01-07 14:45:00+00:00,0.2,-0.0936,-0.2
2021-01-07 15:00:00+00:00,-0.066666667,0.010588889,0.066666667
2021-01-07 15:15:00+00:00,0.066666667,-0.044111111,-0.066666667
2021-01-07 15:30:00+00:00,0.2,-0.0955,-0.2
2021-01-07 15:45:00+00:00,0.133333333,0.597033333,-0.133333333
2021-01-07 16:00:00+00:00,-0.6,-0.094966667,0.6
2021-01-07 16:15:00+00:00,0.066666667,0.0108,-0.066666667
2021-01-07 16:30:00+00:00,0.266666667,0.585655556,-0.266666667
2021-01-07 16:45:00+00:00,0.0,0.005411111,0.0
2021-01-07 17:00:00+00:00,-0.466666667,1.792377778,0.466666667
2021-01-07 17:15:00+00:00,0.066666667,0.095,-0.066666667
2021-01-07 17:30:00+00:00,-0.6,0.316533333,0.6
2021-01-07 17:45:00+00:00,-0.466666667,0.1648,0.466666667
2021-01-07 18:00:00+00:00,1.0,2.747811111,-1.0
2021-01-07 18:15:00+00:00,0.0,0.0,0.0
2021-01-07 18:30:00+00:00,0.0,0.0,0.0
2021-01-07 18:45:00+00:00,-0.466666667,0.310622222,0.466666667
2021-01-07 19:00:00+00:00,-0.466666667,0.288522222,0.466666667
2021-01-07 19:15:00+00:00,-0.066666667,0.006077778,0.066666667
2021-01-07 19:30:00+00:00,-0.733333333,1.457033333,0.733333333
2021-01-07 19:45:00+00:00,0.0,0.0,0.0
2021-01-07 20:00:00+00:00,0.733333333,1.594455556,-0.733333333
2021-01-07 20:15:00+00:00,0.733333333,-0.557577778,-0.733333333
2021-01-07 20:30:00+00:00,0.4,-0.2708,-0.4
2021-01-07 20:45:00+00:00,0.533333333,-0.402544444,-0.533333333
2021-01-07 21:00:00+00:00,1.0,-1.825577778,-1.0
2021-01-07 21:15:00+00:00,-0.133333333,0.092133333,0.133333333
2021-01-07 21:30:00+00:00,0.133333333,-0.112077778,-0.133333333
2021-01-07 21:45:00+00:00,0.0,0.0,0.0
2021-01-07 22:00:00+00:00,-0.533333333,0.431511111,0.533333333
2021-01-07 22:15:00+00:00,0.466666667,0.291477778,-0.466666667
2021-01-07 22:30:00+00:00,-1.0,0.660044444,1.0
2021-01-07 22:45:00+00:00,-0.2,0.1308,0.2
2021-01-07 23:00:00+00:00,1.0,-0.458266667,-1.0
2021-01-07 23:15:00+00:00,0.2,-0.230722222,-0.2
2021-01-07 23:30:00+00:00,0.0,0.0,0.0
2021-01-07 23:45:00+00:00,-0.066666667,0.068977778,0.066666667
2021-01-08 00:00:00+00:00,0.0,0.033311111,0.0
2021-01-08 00:15:00+00:00,0.2,-0.269311111,-0.2
2021-01-08 00:30:00+00:00,-0.8,0.924388889,0.8
2021-01-08 00:45:00+00:00,0.0,0.0,0.0
2021-01-08 01:00:00+00:00,0.4,-0.439711111,-0.4
2021-01-08 01:15:00+00:00,0.0,0.0,0.0
2021-01-08 01:30:00+00:00,0.0,0.0,0.0
2021-01-08 01:45:00+00:00,0.0,0.0,0.0
2021-01-08 02:00:00+00:00,0.0,0.0,0.0
2021-01-08 02:15:00+00:00,-0.066666667,0.039888889,0.066666667
2021-01-08 02:30:00+00:00,0.2,-0.226866667,-0.2
2021-01-08 02:45:00+00:00,-0.333333333,0.231322222,0.333333333
2021-01-08 03:00:00+00:00,0.466666667,-0.6072,-0.466666667
2021-01-08 03:15:00+00:00,0.133333333,-0.155988889,-0.133333333
2021-01-08 03:30:00+00:00,0.0,0.0,0.0
2021-01-08 03:45:00+00:00,0.533333333,-0.8093,-0.533333333
2021-01-08 04:00:00+00:00,-0.2,0.1448,0.2
2021-01-08 04:15:00+00:00,0.066666667,-0.094555556,-0.066666667
2021-01-08 04:30:00+00:00,0.8,-2.710444444,-0.8
2021-01-08 04:45:00+00:00,0.2,-0.690422222,-0.2
2021-01-08 05:00:00+00:00,-0.933333333,1.396211111,0.933333333
2021-01-08 05:15:00+00:00,-0.266666667,0.202311111,0.266666667
2021-01-08 05:30:00+00:00,0.0,0.1268,0.0
2021-01-08 05:45:00+00:00,0.533333333,-0.500233333,-0.533333333
2021-01-08 06:00:00+00:00,-1.0,0.606444444,1.0
2021-01-08 06:15:00+00:00,-0.733333333,0.478144444,0.733333333
2021-01-08 06:30:00+00:00,0.2,-0.267044444,-0.2
2021-01-08 06:45:00+00:00,0.733333333,-1.583344444,-0.733333333
2021-01-08 07:00:00+00:00,-0.466666667,0.229555556,0.466666667
2021-01-08 07:15:00+00:00,0.2,-0.230944444,-0.2
2021-01-08 07:30:00+00:00,0.866666667,-2.007255556,-0.866666667
2021-01-08 07:45:00+00:00,0.266666667,-0.686988889,-0.266666667
2021-01-08 08:00:00+00:00,-0.133333333,0.5624,0.133333333
2021-01-08 08:15:00+00:00,-0.733333333,0.603077778,0.733333333
2021-01-08 08:30:00+00:00,-0.4,0.134033333,0.4
2021-01-08 08:45:00+00:00,-0.333333333,0.074755556,0.333333333
2021-01-08 09:00:00+00:00,-0.066666667,0.434711111,0.066666667
2021-01-08 09:15:00+00:00,-0.6,0.1576,0.6
2021-01-08 09:30:00+00:00,-0.533333333,0.086433333,0.533333333
2021-01-08 09:45:00+00:00,-0.333333333,0.001544444,0.333333333
2021-01-08 10:00:00+00:00,0.2,0.877477778,-0.2
2021-01-08 10:15:00+00:00,0.266666667,-0.212666667,-0.266666667
2021-01-08 10:30:00+00:00,0.2,-0.208166667,-0.2
2021-01-08 10:45:00+00:00,0.4,-0.065333333,-0.4
2021-01-08 11:00:00+00:00,0.8,-2.063188889,-0.8
2021-01-08 11:15:00+00:00,-0.133333333,0.019488889,0.133333333
2021-01-08 11:30:00+00:00,0.0,0.079388889,0.0
2021-01-08 11:45:00+00:00,-0.133333333,-0.019433333,0.133333333
2021-01-08 12:00:00+00:00,0.0,-0.170088889,0.0
2021-01-08 12:15:00+00:00,-0.266666667,0.034544444,0.266666667
2021-01-08 12:30:00+00:00,-0.4,0.0604,0.4
2021-01-08 12:45:00+00:00,0.133333333,-0.2225,-0.133333333
2021-01-08 13:00:00+00:00,0.333333333,-0.194288889,-0.333333333
2021-01-08 13:15:00+00:00,0.066666667,0.040622222,-0.066666667
2021-01-08 13:30:00+00:00,0.2,-0.037911111,-0.2
2021-01-08 13:45:00+00:00,-0.066666667,0.0671,0.066666667
2021-01-08 14:00:00+00:00,0.2,-0.1657,-0.2
2021-01-08 14:15:00+00:00,0.0,-0.0276,0.0
2021-01-08 14:30:00+00:00,0.0,-0.020511111,0.0
2021-01-08 14:45:00+00:00,0.0,0.001877778,0.0
2021-01-08 15:00:00+00:00,-0.333333333,0.2817,0.333333333
2021-01-08 15:15:00+00:00,-0.6,0.230355556,0.6
2021-01-08 15:30:00+00:00,-0.533333333,0.103033333,0.533333333
2021-01-08 15:45:00+00:00,0.2,-0.315022222,-0.2
2021-01-08 16:00:00+00:00,-0.466666667,0.1418,0.466666667
2021-01-08 16:15:00+00:00,0.466666667,-0.507911111,-0.466666667
2021-01-08 16:30:00+00:00,0.933333333,-1.754922222,-0.933333333
2021-01-08 16:45:00+00:00,0.6,-0.793422222,-0.6
2021-01-08 17:00:00+00:00,0.520666667,-0.788525444,-0.520666667
2021-01-08 17:15:00+00:00,-0.333333333,0.477855556,0.333333333
2021-01-08 17:30:00+00:00,-0.133333333,0.129433333,0.133333333
2021-01-08 17:45:00+00:00,-0.733333333,0.678155556,0.733333333
2021-01-08 18:00:00+00:00,-0.466666667,0.392955556,0.466666667
2021-01-08 18:15:00+00:00,-1.0,0.602233333,1.0
2021-01-08 18:30:00+00:00,0.0,0.057044444,0.0
2021-01-08 18:45:00+00:00,-0.333333333,0.189877778,0.333333333
2021-01-08 19:00:00+00:00,0.0,-0.009544444,0.0
2021-01-08 19:15:00+00:00,-0.666666667,0.353355556,0.666666667
2021-01-08 19:30:00+00:00,-0.133333333,0.069311111,0.133333333
2021-01-08 19:45:00+00:00,-0.333333333,0.161022222,0.333333333
2021-01-08 20:00:00+00:00,0.533333333,1.333477778,-0.533333333
2021-01-08 20:15:00+00:00,-0.066666667,0.009844444,0.066666667
2021-01-08 20:30:00+00:00,0.066666667,-0.0592,-0.066666667
2021-01-08 20:45:00+00:00,-0.4,0.163388889,0.4
2021-01-08 21:00:00+00:00,0.333333333,0.473833333,-0.333333333
2021-01-08 21:15:00+00:00,0.266666667,-0.255244444,-0.266666667
2021-01-08 21:30:00+00:00,0.066666667,-0.015677778,-0.066666667
2021-01-08 21:45:00+00:00,-0.066666667,-0.007366667,0.066666667
2021-01-08 22:00:00+00:00,1.0,0.139255556,-1.0
2021-01-08 22:15:00+00:00,0.466666667,-0.509733333,-0.466666667
2021-01-08 22:30:00+00:00,-0.666666667,0.506166667,0.666666667
2021-01-08 22:45:00+00:00,-0.533333333,0.332622222,0.533333333
2021-01-08 23:00:00+00:00,0.466666667,1.336233333,-0.466666667
2021-01-08 23:15:00+00:00,-0.066666667,0.084511111,0.066666667
2021-01-08 23:30:00+00:00,-0.866666667,0.492544444,0.866666667
2021-01-08 23:45:00+00:00,-0.4,0.2111,0.4
2021-01-09 00:00:00+00:00,0.0,0.023466667,0.0
2021-01-09 00:15:00+00:00,0.533333333,-0.378322222,-0.533333333
2021-01-09 00:30:00+00:00,0.0,0.0,0.0
2021-01-09 00:45:00+00:00,-0.733333333,0.371922222,0.733333333
2021-01-09 01:00:00+00:00,0.333333333,0.195166667,-0.333333333
2021-01-09 01:15:00+00:00,0.333333333,-0.242155556,-0.333333333
2021-01-09 01:30:00+00:00,-0.2,0.096211111,0.2
2021-01-09 01:45:00+00:00,-0.333333333,0.173633333,0.333333333
2021-01-09 02:00:00+00:00,0.533333333,0.420111111,-0.533333333
2021-01-09 02:15:00+00:00,-0.8,0.489255556,0.8
2021-01-09 02:30:00+00:00,-0.266666667,0.134166667,0.266666667
2021-01-09 02:45:00+00:00,0.0,0.0,0.0
2021-01-09 03:00:00+00:00,0.0,0.0,0.0
2021-01-09 03:15:00+00:00,0.2,0.124322222,-0.2
2021-01-09 03:30:00+00:00,0.0,0.0,0.0
2021-01-09 03:45:00+00:00,0.466666667,-0.416344444,-0.466666667
2021-01-09 04:00:00+00:00,0.0,0.0,0.0
2021-01-09 04:15:00+00:00,-0.133333333,0.075288889,0.133333333
2021-01-09 04:30:00+00:00,0.2,-0.164366667,-0.2
2021-01-09 04:45:00+00:00,0.333333333,-0.3106,-0.333333333
2021-01-09 05:00:00+00:00,-0.6,0.308166667,0.6
2021-01-09 05:15:00+00:00,-0.2,0.106122222,0.2
2021-01-09 05:30:00+00:00,0.0,0.0,0.0
2021-01-09 05:45:00+00:00,0.133333333,-0.106788889,-0.133333333
2021-01-09 06:00:00+00:00,-0.533333333,0.278744444,0.533333333
2021-01-09 06:15:00+00:00,0.0,0.0,0.0
2021-01-09 06:30:00+00:00,0.066666667,-0.025822222,-0.066666667
2021-01-09 06:45:00+00:00,0.466666667,-0.235044444,-0.466666667
2021-01-09 07:00:00+00:00,-0.933333333,0.481344444,0.933333333
2021-01-09 07:15:00+00:00,0.0,0.0,0.0
2021-01-09 07:30:00+00:00,-0.066666667,0.002866667,0.066666667
2021-01-09 07:45:00+00:00,0.133333333,-0.1029,-0.133333333
2021-01-09 08:00:00+00:00,0.0,0.0,0.0
2021-01-09 08:15:00+00:00,0.0,0.0,0.0
2021-01-09 08:30:00+00:00,-0.066666667,0.038777778,0.066666667
2021-01-09 08:45:00+00:00,0.0,0.0,0.0
2021-01-09 09:00:00+00:00,0.2,-0.076477778,-0.2
2021-01-09 09:15:00+00:00,0.0,0.0,0.0
2021-01-09 09:30:00+00:00,0.0,-0.026877778,0.0
2021-01-09 09:45:00+00:00,-0.466666667,0.205311111,0.466666667
2021-01-09 10:00:00+00:00,0.333333333,0.160133333,-0.333333333
2021-01-09 10:15:00+00:00,-0.266666667,0.098711111,0.266666667
2021-01-09 10:30:00+00:00,-1.0,0.287733333,1.0
2021-01-09 10:45:00+00:00,0.0,0.0,0.0
2021-01-09 11:00:00+00:00,0.066666667,0.017522222,-0.066666667
2021-01-09 11:15:00+00:00,-0.266666667,0.061766667,0.266666667
2021-01-09 11:30:00+00:00,0.0,0.0,0.0
2021-01-09 11:45:00+00:00,-0.2,0.062977778,0.2
2021-01-09 12:00:00+00:00,0.066666667,0.0378,-0.066666667
2021-01-09 12:15:00+00:00,0.0,0.0,0.0
2021-01-09 12:30:00+00:00,0.0,0.0,0.0
2021-01-09 12:45:00+00:00,0.0,0.0,0.0
2021-01-09 13:00:00+00:00,0.0,0.0,0.0
2021-01-09 13:15:00+00:00,0.2,0.874722222,-0.2
2021-01-09 13:30:00+00:00,0.066666667,-0.043144444,-0.066666667
2021-01-09 13:45:00+00:00,0.133333333,-0.069111111,-0.133333333
2021-01-09 14:00:00+00:00,0.2,0.042988889,-0.2
2021-01-09 14:15:00+00:00,0.066666667,0.056377778,-0.066666667
2021-01-09 14:30:00+00:00,0.066666667,-0.052811111,-0.066666667
2021-01-09 14:45:00+00:00,1.0,-1.786766667,-1.0
2021-01-09 15:00:00+00:00,-0.266666667,0.416666667,0.266666667
2021-01-09 15:15:00+00:00,0.133333333,0.4043,-0.133333333
2021-01-09 15:30:00+00:00,0.133333333,0.332222222,-0.133333333
2021-01-09 15:45:00+00:00,0.133333333,0.284255556,-0.133333333
2021-01-09 16:00:00+00:00,-1.0,0.471933333,1.0
2021-01-09 16:15:00+00:00,0.0,0.0,0.0
2021-01-09 16:30:00+00:00,0.0,0.0,0.0
2021-01-09 16:45:00+00:00,0.0,0.0,0.0
2021-01-09 17:00:00+00:00,0.266666667,0.391144444,-0.266666667
2021-01-09 17:15:00+00:00,0.8,-1.0819,-0.8
2021-01-09 17:30:00+00:00,0.6,-0.771888889,-0.6
2021-01-09 17:45:00+00:00,0.6,-0.548011111,-0.6
2021-01-09 18:00:00+00:00,0.6,-1.202555556,-0.6
2021-01-09 18:15:00+00:00,0.466666667,-1.060711111,-0.466666667
2021-01-09 18:30:00+00:00,-0.333333333,0.268311111,0.333333333
2021-01-09 18:45:00+00:00,-1.0,0.8255,1.0
2021-01-09 19:00:00+00:00,0.4,0.660733333,-0.4
2021-01-09 19:15:00+00:00,0.133333333,-0.183088889,-0.133333333
2021-01-09 19:30:00+00:00,-0.133333333,0.123066667,0.133333333
2021-01-09 19:45:00+00:00,-0.533333333,0.3794,0.533333333
2021-01-09 20:00:00+00:00,0.133333333,0.347211111,-0.133333333
2021-01-09 20:15:00+00:00,0.0,-0.035933333,0.0
2021-01-09 20:30:00+00:00,-0.533333333,0.394088889,0.533333333
2021-01-09 20:45:00+00:00,-0.733333333,0.532033333,0.733333333
2021-01-09 21:00:00+00:00,0.8,-0.882155556,-0.8
2021-01-09 21:15:00+00:00,0.133333333,-0.123722222,-0.133333333
2021-01-09 21:30:00+00:00,0.4,-0.657377778,-0.4
2021-01-09 21:45:00+00:00,-0.133333333,0.1477,0.133333333
2021-01-09 22:00:00+00:00,0.066666667,2.819311111,-0.066666667
2021-01-09 22:15:00+00:00,0.2,-0.178077778,-0.2
2021-01-09 22:30:00+00:00,0.466666667,-0.926,-0.466666667
2021-01-09 22:45:00+00:00,-0.4,0.508755556,0.4
2021-01-09 23:00:00+00:00,0.0,0.287922222,0.0
2021-01-09 23:15:00+00:00,1.0,-2.270911111,-1.0
2021-01-09 23:30:00+00:00,-0.8,1.2655,0.8
2021-01-09 23:45:00+00:00,0.333333333,-0.939722222,-0.333333333
2021-01-10 00:00:00+00:00,0.133333333,-0.278355556,-0.133333333
2021-01-10 00:15:00+00:00,0.266666667,-0.501266667,-0.266666667
2021-01-10 00:30:00+00:00,-0.933333333,1.152211111,0.933333333
2021-01-10 00:45:00+00:00,-1.0,0.636266667,1.0
2021-01-10 01:00:00+00:00,0.733333333,-0.412622222,-0.733333333
2021-01-10 01:15:00+00:00,0.0,0.0,0.0
2021-01-10 01:30:00+00:00,-0.8,0.633933333,0.8
2021-01-10 01:45:00+00:00,-0.133333333,0.123711111,0.133333333
2021-01-10 02:00:00+00:00,-0.333333333,0.2118,0.333333333
2021-01-10 02:15:00+00:00,0.0,0.0,0.0
2021-01-10 02:30:00+00:00,0.0,0.0,0.0
2021-01-10 02:45:00+00:00,0.066666667,-0.052066667,-0.066666667
2021-01-10 03:00:00+00:00,0.733333333,-1.1222,-0.733333333
2021-01-10 03:15:00+00:00,-0.2,0.158733333,0.2
2021-01-10 03:30:00+00:00,0.133333333,-0.151877778,-0.133333333
2021-01-10 03:45:00+00:00,0.0,0.0,0.0
2021-01-10 04:00:00+00:00,0.066666667,-0.096411111,-0.066666667
2021-01-10 04:15:00+00:00,0.0,-0.024988889,0.0
2021-01-10 04:30:00+00:00,0.066666667,-0.081755556,-0.066666667
2021-01-10 04:45:00+00:00,0.2,-0.255966667,-0.2
2021-01-10 05:00:00+00:00,0.0,-0.0949,0.0
2021-01-10 05:15:00+00:00,-1.0,0.806755556,1.0
2021-01-10 05:30:00+00:00,-0.866666667,0.5996,0.866666667
2021-01-10 05:45:00+00:00,0.4,-0.3494,-0.4
2021-01-10 06:00:00+00:00,1.0,-1.309466667,-1.0
2021-01-10 06:15:00+00:00,-1.0,0.947944444,1.0
2021-01-10 06:30:00+00:00,-0.133333333,0.1928,0.133333333
2021-01-10 06:45:00+00:00,0.266666667,-0.191355556,-0.266666667
2021-01-10 07:00:00+00:00,-0.6,0.468811111,0.6
2021-01-10 07:15:00+00:00,0.0,-0.106111111,0.0
2021-01-10 07:30:00+00:00,-0.4,0.277655556,0.4
2021-01-10 07:45:00+00:00,0.066666667,-0.066455556,-0.066666667
2021-01-10 08:00:00+00:00,-0.8,0.360444444,0.8
2021-01-10 08:15:00+00:00,-0.066666667,0.035244444,0.066666667
2021-01-10 08:30:00+00:00,0.2,-0.1231,-0.2
2021-01-10 08:45:00+00:00,0.133333333,-0.070411111,-0.133333333
2021-01-10 09:00:00+00:00,-0.6,0.217988889,0.6
2021-01-10 09:15:00+00:00,-0.466666667,0.189277778,0.466666667
2021-01-10 09:30:00+00:00,-1.0,0.399844444,1.0
2021-01-10 09:45:00+00:00,-0.585410896,0.033130009,0.585410896
2021-01-10 10:00:00+00:00,0.0,0.0,0.0
2021-01-10 10:15:00+00:00,0.0,0.0,0.0
2021-01-10 10:30:00+00:00,0.0,0.0,0.0
2021-01-10 10:45:00+00:00,0.0,0.0,0.0
2021-01-10 11:00:00+00:00,0.0,0.0,0.0
2021-01-10 11:15:00+00:00,0.0,0.0,0.0
2021-01-10 11:30:00+00:00,0.0,0.0,0.0
2021-01-10 11:45:00+00:00,0.0,0.0,0.0
2021-01-10 12:00:00+00:00,0.0,0.0,0.0
2021-01-10 12:15:00+00:00,0.0,0.0,0.0
2021-01-10 12:30:00+00:00,0.0,0.0,0.0
2021-01-10 12:45:00+00:00,0.0,0.0,0.0
2021-01-10 13:00:00+00:00,0.0,0.0,0.0
2021-01-10 13:15:00+00:00,0.0,0.0,0.0
2021-01-10 13:30:00+00:00,0.666666667,-0.046255556,-0.666666667
2021-01-10 13:45:00+00:00,0.266666667,-0.158477778,-0.266666667
2021-01-10 14:00:00+00:00,0.066666667,-0.035266667,-0.066666667
